data fato,cidade,ocorrencias,vitimas_total,idade_media_vitima,furtos,roubos,homicidios,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa,vento_velocidade
2021-10-01,passo fundo,53,39.0,42.53846153846154,8,0,0,10.6,23.0,15.6,19.3,91.6,3.1
2021-10-02,passo fundo,41,37.0,40.25,3,0,0,0.0,24.0,13.3,18.65,83.2,2.8
2021-10-03,passo fundo,36,37.0,36.371428571428574,3,2,2,7.0,20.1,16.2,18.15,92.0,2.1
2021-10-04,passo fundo,33,31.0,36.793103448275865,1,1,0,0.8,18.5,13.0,15.75,85.7,2.7
2021-10-05,passo fundo,44,41.0,39.52777777777778,5,2,0,0.2,23.1,6.7,14.9,73.4,2.7
2021-10-06,passo fundo,35,30.0,35.892857142857146,5,2,0,0.0,19.9,14.0,16.95,85.9,2.9
2021-10-07,passo fundo,32,25.0,41.44,8,2,2,4.0,19.9,10.1,15.0,81.3,4.0
2021-10-08,passo fundo,37,35.0,46.0,7,2,1,0.0,20.9,9.7,15.299999999999999,87.1,3.7
2021-10-09,passo fundo,38,41.0,36.08571428571429,5,2,0,23.8,17.4,13.6,15.5,93.7,3.1
2021-10-10,passo fundo,38,37.0,35.23529411764706,7,3,0,0.2,23.8,14.1,18.95,79.4,4.5
2021-10-11,passo fundo,34,29.0,40.26923076923077,6,1,0,0.6,23.0,14.4,18.7,84.1,4.2
2021-10-12,passo fundo,38,36.0,32.94117647058823,2,3,0,9.4,25.4,14.6,20.0,78.8,2.7
2021-10-13,passo fundo,44,34.0,41.18181818181818,8,1,0,0.0,26.4,14.7,20.549999999999997,74.8,4.0
2021-10-14,passo fundo,32,25.0,44.78260869565217,12,0,0,9.2,27.4,16.5,21.95,79.5,4.0
2021-10-15,passo fundo,49,36.0,37.31428571428572,13,1,0,60.2,23.3,16.0,19.65,90.3,3.5
2021-10-16,passo fundo,43,42.0,40.486486486486484,7,1,0,3.0,17.4,12.4,14.899999999999999,88.2,4.5
2021-10-17,passo fundo,38,36.0,41.878787878787875,4,4,1,0.0,16.9,12.4,14.649999999999999,87.6,4.1
2021-10-18,passo fundo,37,38.0,42.31428571428572,4,0,2,0.0,21.3,11.0,16.15,79.0,3.6
2021-10-19,passo fundo,28,26.0,38.375,4,2,0,0.0,23.1,10.6,16.85,65.5,3.6
2021-10-20,passo fundo,37,27.0,36.18518518518518,11,1,0,0.0,23.5,10.1,16.8,62.7,3.6
2021-10-21,passo fundo,30,29.0,38.642857142857146,7,0,0,0.0,24.8,11.4,18.1,63.9,3.2
2021-10-22,passo fundo,49,49.0,36.77272727272727,8,0,0,0.0,26.8,12.4,19.6,59.5,2.5
2021-10-23,passo fundo,40,34.0,43.54838709677419,7,1,0,0.0,21.5,13.6,17.55,80.3,3.7
2021-10-24,passo fundo,35,32.0,34.666666666666664,5,1,1,28.0,20.4,11.6,16.0,72.2,2.7
2021-10-25,passo fundo,44,37.0,40.68571428571428,7,3,0,0.0,25.3,9.7,17.5,55.7,2.7
2021-10-26,passo fundo,32,29.0,43.96153846153846,2,1,0,0.0,27.7,11.6,19.65,44.7,1.5
2021-10-27,passo fundo,34,31.0,42.55172413793103,7,1,0,0.0,29.8,13.9,21.85,43.3,3.7
2021-10-28,passo fundo,43,36.0,37.5,6,0,0,0.0,29.4,14.1,21.75,55.7,3.9
2021-10-29,passo fundo,38,36.0,40.375,6,0,0,0.0,29.4,15.8,22.6,69.5,3.5
2021-10-30,passo fundo,44,40.0,42.78378378378378,6,5,0,15.0,27.8,15.5,21.65,70.8,4.1
2021-10-31,passo fundo,37,37.0,34.05882352941177,2,0,0,0.0,27.7,17.2,22.45,66.2,3.7
2021-11-01,passo fundo,38,35.0,42.0,7,1,0,0.0,29.6,14.9,22.25,65.8,3.3
2021-11-02,passo fundo,38,35.0,38.68571428571428,2,2,0,0.0,30.3,16.6,23.450000000000003,62.3,2.8
2021-11-03,passo fundo,49,49.0,39.69565217391305,8,0,2,0.0,25.1,17.7,21.4,76.3,2.8
2021-11-04,passo fundo,34,33.0,39.793103448275865,5,2,0,4.8,29.6,15.2,22.4,72.0,2.0
2021-11-05,passo fundo,44,38.0,37.15625,5,0,0,0.0,31.3,18.2,24.75,70.0,2.9
2021-11-06,passo fundo,46,45.0,38.89473684210526,8,1,0,1.6,26.1,17.3,21.700000000000003,79.9,3.6
2021-11-07,passo fundo,37,30.0,36.03703703703704,6,2,0,0.0,26.9,15.1,21.0,77.0,3.8
2021-11-08,passo fundo,56,45.0,36.5,11,1,0,0.0,27.8,13.2,20.5,68.6,3.2
2021-11-09,passo fundo,39,36.0,33.5,5,1,0,0.0,26.2,11.9,19.05,59.7,3.7
2021-11-10,passo fundo,46,44.0,31.7,8,4,0,0.0,27.2,12.5,19.85,59.5,4.9
2021-11-11,passo fundo,38,35.0,40.21875,5,0,0,0.0,27.3,14.7,21.0,63.8,4.9
2021-11-12,passo fundo,33,28.0,45.833333333333336,3,1,0,0.0,27.8,13.6,20.7,62.7,4.1
2021-11-13,passo fundo,38,36.0,36.3448275862069,7,3,0,0.0,28.6,13.2,20.9,57.7,3.9
2021-11-14,passo fundo,39,39.0,32.71875,3,1,0,0.0,27.4,13.1,20.25,54.8,3.5
2021-11-15,passo fundo,28,29.0,35.43478260869565,8,1,0,0.0,31.2,16.4,23.799999999999997,53.0,3.9
2021-11-16,passo fundo,44,41.0,36.4,8,1,1,0.0,32.5,17.3,24.9,60.5,4.0
2021-11-17,passo fundo,34,31.0,44.5,4,1,0,4.2,22.4,18.2,20.299999999999997,90.6,2.9
2021-11-18,passo fundo,36,34.0,39.38709677419355,9,0,0,18.4,16.5,13.9,15.2,96.5,2.7
2021-11-19,passo fundo,47,46.0,40.725,7,2,0,0.8,22.9,13.7,18.299999999999997,86.0,3.2
2021-11-20,passo fundo,53,42.0,41.13513513513514,5,1,0,0.2,27.3,12.0,19.65,65.4,3.1
2021-11-21,passo fundo,40,32.0,39.48275862068966,7,2,1,0.0,30.3,15.1,22.7,52.4,3.1
2021-11-22,passo fundo,53,48.0,35.54545454545455,11,2,0,0.0,32.7,16.7,24.700000000000003,44.8,3.6
2021-11-23,passo fundo,39,36.0,40.588235294117645,2,1,0,0.0,31.5,20.0,25.75,51.8,2.5
2021-11-24,passo fundo,49,47.0,39.68181818181818,8,1,1,0.0,33.0,13.3,23.15,55.1,2.7
2021-11-25,passo fundo,35,32.0,40.535714285714285,5,3,1,0.0,33.6,17.6,25.6,67.8,5.3
2021-11-26,passo fundo,39,36.0,38.303030303030305,5,1,0,11.2,22.8,18.3,20.55,85.7,4.5
2021-11-27,passo fundo,42,35.0,43.62068965517241,3,2,0,2.8,27.2,16.8,22.0,79.0,2.6
2021-11-28,passo fundo,43,36.0,41.03030303030303,6,0,0,0.0,26.8,16.2,21.5,76.3,2.7
2021-11-29,passo fundo,57,35.0,36.666666666666664,9,0,0,0.0,26.0,15.6,20.8,67.7,4.2
2021-11-30,passo fundo,48,39.0,35.567567567567565,5,3,0,0.0,26.6,13.5,20.05,62.9,2.5
2021-12-01,passo fundo,47,43.0,40.125,6,1,0,0.0,27.8,13.4,20.6,55.1,2.5
2021-12-02,passo fundo,51,43.0,42.26190476190476,9,0,1,0.0,29.2,14.6,21.9,63.0,3.9
2021-12-03,passo fundo,53,51.0,37.541666666666664,8,3,0,0.0,30.1,14.5,22.3,60.6,3.9
2021-12-04,passo fundo,43,44.0,40.71052631578947,6,0,0,0.0,31.9,16.0,23.95,58.2,4.1
2021-12-05,passo fundo,35,34.0,36.483870967741936,0,2,0,0.0,32.2,18.3,25.25,60.2,4.1
2021-12-06,passo fundo,33,28.0,38.74074074074074,5,2,0,0.0,27.6,16.6,22.1,70.3,4.0
2021-12-07,passo fundo,41,33.0,39.903225806451616,4,0,0,0.0,27.5,13.9,20.7,59.9,4.7
2021-12-08,passo fundo,41,43.0,36.19444444444444,7,2,1,0.0,28.2,11.7,19.95,50.5,4.7
2021-12-09,passo fundo,52,31.0,39.44827586206897,3,0,0,0.0,29.2,12.8,21.0,55.5,4.0
2021-12-10,passo fundo,40,35.0,34.45454545454545,4,2,0,0.0,31.8,13.9,22.85,55.3,3.6
2021-12-11,passo fundo,46,36.0,40.81818181818182,7,3,0,0.0,30.8,16.2,23.5,54.6,3.1
2021-12-12,passo fundo,48,50.0,40.53333333333333,7,5,0,0.0,33.7,18.4,26.05,55.3,2.3
2021-12-13,passo fundo,38,39.0,41.878787878787875,8,1,1,0.0,31.7,20.4,26.049999999999997,68.2,2.9
2021-12-14,passo fundo,29,29.0,38.48148148148148,4,1,1,7.6,28.9,20.5,24.7,84.3,2.7
2021-12-15,passo fundo,32,30.0,43.857142857142854,8,1,0,16.0,30.9,20.2,25.549999999999997,77.6,3.2
2021-12-16,passo fundo,45,43.0,40.073170731707314,10,3,0,0.0,31.1,20.6,25.85,77.9,3.2
2021-12-17,passo fundo,37,33.0,40.483870967741936,8,2,0,0.0,30.2,16.3,23.25,67.8,4.1
2021-12-18,passo fundo,44,40.0,36.054054054054056,5,2,2,0.0,30.6,17.8,24.200000000000003,64.8,4.3
2021-12-19,passo fundo,51,56.0,43.17777777777778,3,2,2,0.0,32.4,17.9,25.15,62.1,4.0
2021-12-20,passo fundo,49,46.0,36.09090909090909,7,1,0,0.0,33.7,17.3,25.5,64.9,3.5
2021-12-21,passo fundo,32,27.0,43.65217391304348,7,1,0,1.0,33.3,16.7,25.0,64.7,2.6
2021-12-22,passo fundo,30,32.0,39.51724137931034,1,1,0,1.6,29.6,17.0,23.3,71.4,3.7
2021-12-23,passo fundo,33,29.0,37.666666666666664,7,1,0,0.0,26.9,12.9,19.9,60.8,4.8
2021-12-24,passo fundo,23,21.0,45.8421052631579,3,1,0,0.0,29.6,13.4,21.5,53.1,4.1
2021-12-25,passo fundo,37,36.0,35.15151515151515,5,3,0,0.0,32.4,15.7,24.049999999999997,50.4,4.1
2021-12-26,passo fundo,31,30.0,36.275862068965516,5,2,0,0.0,31.5,17.9,24.7,50.9,2.8
2021-12-27,passo fundo,28,27.0,43.16,7,1,0,7.4,31.3,16.8,24.05,53.3,3.2
2021-12-28,passo fundo,29,23.0,45.333333333333336,5,0,0,0.0,33.1,16.7,24.9,42.1,3.4
2021-12-29,passo fundo,29,25.0,39.72727272727273,4,0,0,0.0,33.7,17.6,25.650000000000002,52.9,4.4
2021-12-30,passo fundo,14,14.0,40.714285714285715,4,0,0,0.0,31.6,19.0,25.3,63.7,3.7
2021-12-31,passo fundo,16,21.0,33.0,4,0,0,0.2,32.5,17.7,25.1,58.5,3.0
2022-01-01,passo fundo,34,38.0,38.911764705882355,4,0,0,0.0,35.1,18.8,26.950000000000003,48.6,2.8
2022-01-02,passo fundo,28,32.0,39.17857142857143,4,3,0,0.0,35.7,21.1,28.400000000000002,52.3,4.4
2022-01-03,passo fundo,37,41.0,38.67567567567568,11,2,0,4.6,30.8,19.7,25.25,78.0,3.3
2022-01-04,passo fundo,31,32.0,37.67741935483871,5,1,0,4.4,25.9,19.9,22.9,85.9,1.9
2022-01-05,passo fundo,36,43.0,42.55555555555556,4,0,0,10.6,26.5,18.6,22.55,89.0,2.5
2022-01-06,passo fundo,35,39.0,37.05714285714286,4,2,0,10.2,23.5,15.5,19.5,81.3,4.8
2022-01-07,passo fundo,37,39.0,43.91891891891892,3,2,1,0.0,28.9,13.8,21.35,64.5,4.5
2022-01-08,passo fundo,26,30.0,34.57692307692308,1,0,1,0.0,28.7,15.1,21.9,58.7,4.4
2022-01-09,passo fundo,35,37.0,35.4,4,1,2,0.0,26.9,15.0,20.95,55.5,4.3
2022-01-10,passo fundo,52,56.0,39.65384615384615,7,1,0,0.0,29.8,15.7,22.75,59.9,3.4
2022-01-11,passo fundo,32,34.0,38.375,9,3,0,0.0,31.7,17.0,24.35,55.3,3.0
2022-01-12,passo fundo,36,40.0,40.27777777777778,8,0,0,0.0,34.1,17.5,25.8,39.0,3.1
2022-01-13,passo fundo,42,45.0,37.476190476190474,7,1,0,0.0,34.4,17.9,26.15,41.2,3.5
2022-01-14,passo fundo,39,41.0,37.23076923076923,4,2,1,0.0,31.7,20.0,25.85,68.3,2.9
2022-01-15,passo fundo,38,42.0,41.68421052631579,3,3,0,0.4,34.2,19.9,27.05,78.3,3.8
2022-01-16,passo fundo,37,41.0,45.810810810810814,8,0,0,0.2,35.5,19.5,27.5,65.3,4.1
2022-01-17,passo fundo,49,58.0,41.91836734693877,6,2,0,0.0,36.3,20.6,28.45,59.6,4.9
2022-01-18,passo fundo,36,36.0,42.22222222222222,4,0,0,0.0,35.5,20.7,28.1,65.6,4.7
2022-01-19,passo fundo,32,35.0,43.34375,5,1,0,3.2,34.8,18.9,26.849999999999998,65.3,3.3
2022-01-20,passo fundo,27,36.0,46.407407407407405,3,0,0,0.0,35.1,20.6,27.85,62.3,3.1
2022-01-21,passo fundo,47,51.0,43.02127659574468,11,3,0,0.2,35.3,21.2,28.25,56.3,3.1
2022-01-22,passo fundo,31,36.0,35.516129032258064,5,0,1,0.0,35.8,21.3,28.549999999999997,56.3,3.3
2022-01-23,passo fundo,40,48.0,38.75,6,4,0,0.0,37.3,22.6,29.95,64.1,3.1
2022-01-24,passo fundo,37,38.0,40.4054054054054,6,1,0,23.0,35.8,20.6,28.2,71.0,2.7
2022-01-25,passo fundo,36,39.0,42.27777777777778,4,3,0,1.0,33.6,21.3,27.450000000000003,71.6,3.1
2022-01-26,passo fundo,40,42.0,40.75,8,1,0,0.0,33.9,21.7,27.799999999999997,66.0,3.4
2022-01-27,passo fundo,25,26.0,38.48,8,1,0,0.2,24.9,20.7,22.799999999999997,89.9,4.1
2022-01-28,passo fundo,37,39.0,45.027027027027025,2,1,0,9.2,21.5,15.0,18.25,87.2,4.2
2022-01-29,passo fundo,35,37.0,35.31428571428572,2,2,0,1.0,21.4,13.5,17.45,84.4,3.9
2022-01-30,passo fundo,31,40.0,34.096774193548384,2,1,0,2.6,29.1,17.4,23.25,78.8,3.7
2022-01-31,passo fundo,42,43.0,36.785714285714285,7,1,0,0.0,30.3,16.9,23.6,70.9,3.0
2022-02-01,passo fundo,45,47.0,47.68888888888889,9,2,0,0.2,32.4,17.8,25.1,53.3,2.6
2022-02-02,passo fundo,19,19.0,41.94736842105263,2,0,0,0.0,33.3,18.3,25.799999999999997,57.7,3.1
2022-02-03,passo fundo,28,33.0,51.964285714285715,7,0,0,0.0,33.1,20.3,26.700000000000003,59.4,3.7
2022-02-04,passo fundo,34,36.0,39.76470588235294,1,0,0,47.8,26.5,19.5,23.0,90.8,2.5
2022-02-05,passo fundo,31,39.0,36.46666666666667,3,1,0,52.0,25.2,18.9,22.049999999999997,89.7,2.9
2022-02-06,passo fundo,29,33.0,39.10344827586207,6,0,0,2.2,25.8,17.4,21.6,76.1,2.4
2022-02-07,passo fundo,32,33.0,41.40625,7,0,0,0.0,23.6,13.4,18.5,60.8,2.2
2022-02-08,passo fundo,28,32.0,40.964285714285715,4,0,1,0.0,25.7,12.7,19.2,61.3,1.9
2022-02-09,passo fundo,30,31.0,38.03333333333333,7,0,1,0.0,29.0,14.0,21.5,63.7,2.9
2022-02-10,passo fundo,38,41.0,35.8421052631579,3,1,0,0.0,30.6,17.0,23.8,66.2,3.6
2022-02-11,passo fundo,40,42.0,40.4,6,0,0,2.2,29.7,18.3,24.0,69.1,3.6
2022-02-12,passo fundo,29,30.0,40.96551724137931,4,1,0,0.0,31.7,17.7,24.7,72.6,3.4
2022-02-13,passo fundo,36,48.0,33.361111111111114,4,2,0,30.2,27.0,17.7,22.35,83.7,2.2
2022-02-14,passo fundo,40,47.0,46.225,5,3,1,0.2,27.2,14.5,20.85,63.7,1.9
2022-02-15,passo fundo,41,46.0,38.90243902439025,9,0,0,0.0,29.6,12.9,21.25,50.9,2.5
2022-02-16,passo fundo,42,45.0,38.92857142857143,8,1,0,0.0,31.6,17.3,24.450000000000003,59.1,3.3
2022-02-17,passo fundo,32,33.0,38.46875,5,0,0,0.0,31.4,17.3,24.35,57.6,3.2
2022-02-18,passo fundo,31,37.0,38.645161290322584,4,0,0,0.0,29.9,15.8,22.85,53.4,3.6
2022-02-19,passo fundo,25,28.0,40.28,4,1,0,0.0,30.4,14.1,22.25,55.3,3.3
2022-02-20,passo fundo,40,45.0,37.05,7,2,0,0.0,31.4,16.9,24.15,59.3,3.4
2022-02-21,passo fundo,34,40.0,40.029411764705884,3,2,0,20.8,26.7,17.7,22.2,86.0,2.4
2022-02-22,passo fundo,25,27.0,37.88,3,1,0,0.0,31.0,19.0,25.0,77.1,2.6
2022-02-23,passo fundo,35,35.0,38.02857142857143,6,1,0,0.2,28.9,17.3,23.1,73.7,2.0
2022-02-24,passo fundo,32,33.0,39.40625,4,1,0,0.0,34.1,17.9,26.0,65.5,3.2
2022-02-25,passo fundo,34,39.0,44.029411764705884,6,1,0,18.2,30.2,19.0,24.6,86.4,2.8
2022-02-26,passo fundo,45,50.0,39.2,6,1,0,23.0,32.0,18.9,25.45,80.6,1.5
2022-02-27,passo fundo,37,38.0,35.945945945945944,5,3,0,0.0,33.0,20.4,26.7,73.2,3.6
2022-02-28,passo fundo,30,31.0,42.7,7,3,0,0.0,31.6,21.2,26.4,79.0,3.2
2022-03-01,passo fundo,45,50.0,36.977777777777774,7,0,0,8.6,26.4,19.0,22.7,85.7,2.1
2022-03-02,passo fundo,48,56.0,45.0,9,3,0,1.2,28.4,18.7,23.549999999999997,87.9,2.4
2022-03-03,passo fundo,33,36.0,38.515151515151516,8,2,0,8.4,31.0,18.4,24.7,76.3,1.9
2022-03-04,passo fundo,46,50.0,37.130434782608695,6,0,1,0.0,31.3,17.7,24.5,77.4,2.6
2022-03-05,passo fundo,33,38.0,34.27272727272727,5,0,1,0.0,31.6,19.2,25.4,72.2,2.8
2022-03-06,passo fundo,36,45.0,36.0,3,2,0,0.0,32.8,20.7,26.75,73.7,3.7
2022-03-07,passo fundo,49,55.0,40.775510204081634,7,1,0,5.2,32.3,19.9,26.099999999999998,79.0,4.5
2022-03-08,passo fundo,52,55.0,39.82692307692308,6,1,0,13.2,31.0,18.0,24.5,78.7,2.7
2022-03-09,passo fundo,42,43.0,41.095238095238095,5,0,0,0.0,29.8,20.1,24.950000000000003,83.4,2.6
2022-03-10,passo fundo,45,52.0,43.24444444444445,13,1,0,2.2,27.1,19.7,23.4,84.3,2.0
2022-03-11,passo fundo,38,43.0,38.76315789473684,11,0,0,2.2,23.4,19.7,21.549999999999997,92.8,3.1
2022-03-12,passo fundo,33,35.0,36.75757575757576,5,3,0,6.0,20.2,14.8,17.5,86.6,4.5
2022-03-13,passo fundo,26,31.0,41.11538461538461,9,0,1,6.0,19.8,16.0,17.9,93.6,2.7
2022-03-14,passo fundo,51,57.0,39.529411764705884,11,3,0,2.2,24.9,17.0,20.95,86.4,1.7
2022-03-15,passo fundo,39,44.0,38.76923076923077,4,1,1,0.0,24.7,16.7,20.7,87.8,3.0
2022-03-16,passo fundo,44,48.0,40.09090909090909,5,0,0,1.6,24.0,17.4,20.7,80.5,4.2
2022-03-17,passo fundo,39,45.0,31.153846153846153,3,1,0,0.0,30.9,15.4,23.15,70.8,3.1
2022-03-18,passo fundo,41,47.0,34.951219512195124,7,1,0,0.0,31.9,18.9,25.4,76.9,2.7
2022-03-19,passo fundo,35,40.0,38.114285714285714,6,4,0,27.2,21.5,17.0,19.25,93.3,2.2
2022-03-20,passo fundo,28,32.0,33.82142857142857,8,1,0,0.4,23.3,12.9,18.1,78.2,5.3
2022-03-21,passo fundo,29,29.0,41.172413793103445,7,1,0,0.0,25.0,13.0,19.0,74.9,5.5
2022-03-22,passo fundo,21,24.0,39.333333333333336,5,0,0,0.0,27.6,15.1,21.35,70.2,4.4
2022-03-23,passo fundo,28,29.0,37.107142857142854,9,1,0,17.0,21.7,15.4,18.55,90.1,4.3
2022-03-24,passo fundo,32,34.0,36.6875,9,1,0,72.6,22.2,15.7,18.95,92.5,4.2
2022-03-25,passo fundo,44,51.0,40.02272727272727,7,1,0,6.6,21.4,11.7,16.549999999999997,83.3,2.9
2022-03-26,passo fundo,35,38.0,35.68571428571428,7,0,0,0.0,22.0,11.8,16.9,83.4,3.2
2022-03-27,passo fundo,30,31.0,36.2,5,4,0,0.2,25.3,11.1,18.2,76.5,1.2
2022-03-28,passo fundo,32,34.0,37.6875,4,1,1,0.0,27.5,14.0,20.75,67.5,2.5
2022-03-29,passo fundo,31,33.0,41.483870967741936,2,1,0,0.0,31.1,15.6,23.35,66.9,4.4
2022-03-30,passo fundo,28,29.0,43.607142857142854,8,1,1,15.4,22.8,15.9,19.35,90.3,3.3
2022-03-31,passo fundo,27,29.0,37.111111111111114,5,0,0,8.6,17.2,7.6,12.399999999999999,66.4,3.4
2022-04-01,passo fundo,26,27.0,36.80769230769231,4,0,0,0.0,21.2,7.2,14.2,70.1,4.2
2022-04-02,passo fundo,27,30.0,39.074074074074076,6,1,0,0.0,24.5,11.3,17.9,76.3,4.0
2022-04-03,passo fundo,24,24.0,36.291666666666664,4,1,0,22.4,18.6,15.1,16.85,90.7,4.3
2022-04-04,passo fundo,40,50.0,38.25,3,1,0,74.4,22.2,15.5,18.85,92.5,2.7
2022-04-05,passo fundo,28,31.0,47.035714285714285,4,0,0,0.4,26.6,16.9,21.75,82.6,1.5
2022-04-06,passo fundo,38,38.0,34.94736842105263,7,1,0,0.0,28.8,15.9,22.35,76.1,1.9
2022-04-07,passo fundo,34,35.0,39.529411764705884,7,1,1,0.0,21.5,17.9,19.7,90.4,3.0
2022-04-08,passo fundo,39,40.0,37.92307692307692,11,0,0,16.6,24.1,15.7,19.9,87.9,1.9
2022-04-09,passo fundo,30,35.0,37.63333333333333,4,3,0,1.8,25.1,15.4,20.25,85.7,1.3
2022-04-10,passo fundo,24,26.0,39.666666666666664,7,1,0,0.2,23.8,14.5,19.15,84.4,2.7
2022-04-11,passo fundo,29,33.0,36.13793103448276,2,1,0,17.4,22.8,15.7,19.25,88.9,3.5
2022-04-12,passo fundo,30,32.0,36.03333333333333,8,0,0,3.6,22.4,16.0,19.2,89.9,2.2
2022-04-13,passo fundo,28,28.0,39.5,2,1,0,0.0,24.6,17.2,20.9,84.5,2.6
2022-04-14,passo fundo,43,46.0,40.86046511627907,8,1,1,0.0,20.0,13.3,16.65,73.1,2.9
2022-04-15,passo fundo,21,24.0,42.23809523809524,5,0,0,0.0,18.9,7.5,13.2,66.8,2.6
2022-04-16,passo fundo,30,35.0,42.13333333333333,7,1,0,0.0,21.9,6.7,14.299999999999999,72.4,3.1
2022-04-17,passo fundo,33,39.0,32.27272727272727,10,2,0,0.0,22.1,10.0,16.05,72.1,3.6
2022-04-18,passo fundo,27,30.0,36.48148148148148,3,2,0,0.0,23.1,10.8,16.950000000000003,67.7,3.0
2022-04-19,passo fundo,32,34.0,34.9375,3,1,0,0.0,24.7,11.3,18.0,68.0,2.8
2022-04-20,passo fundo,35,42.0,36.51428571428571,7,2,0,0.0,26.1,12.4,19.25,62.0,2.9
2022-04-21,passo fundo,28,32.0,41.785714285714285,5,0,1,0.0,23.2,12.5,17.85,68.7,2.5
2022-04-22,passo fundo,22,25.0,35.18181818181818,1,1,0,0.0,20.3,12.2,16.25,88.1,3.8
2022-04-23,passo fundo,26,28.0,38.11538461538461,3,2,1,30.6,20.6,13.4,17.0,81.6,3.0
2022-04-24,passo fundo,27,34.0,34.2962962962963,4,2,0,0.2,26.4,10.1,18.25,77.8,3.3
2022-04-25,passo fundo,44,48.0,42.77272727272727,9,0,1,0.0,29.1,15.2,22.15,72.0,5.5
2022-04-26,passo fundo,44,45.0,40.38636363636363,5,1,1,21.0,22.9,17.0,19.95,91.3,4.1
2022-04-27,passo fundo,37,39.0,39.32432432432432,2,1,0,39.2,29.7,17.8,23.75,74.5,5.9
2022-04-28,passo fundo,38,38.0,33.60526315789474,6,1,0,0.0,27.4,19.2,23.299999999999997,81.6,4.4
2022-04-29,passo fundo,43,46.0,38.372093023255815,7,1,0,15.6,20.6,11.4,16.0,79.6,4.1
2022-04-30,passo fundo,33,41.0,34.03030303030303,4,2,0,0.0,17.0,12.6,14.8,92.7,2.4
2022-05-01,passo fundo,41,42.0,36.51219512195122,4,1,0,43.4,23.1,15.4,19.25,93.8,2.7
2022-05-02,passo fundo,42,44.0,37.476190476190474,3,1,0,9.4,17.1,14.3,15.700000000000001,96.3,4.1
2022-05-03,passo fundo,41,46.0,38.90243902439025,5,0,0,65.6,15.2,11.9,13.55,94.5,3.9
2022-05-04,passo fundo,24,26.0,38.375,4,1,0,36.6,18.4,13.3,15.85,92.7,5.2
2022-05-05,passo fundo,38,39.0,42.0,7,1,0,0.4,18.1,12.1,15.100000000000001,84.3,2.5
2022-05-06,passo fundo,33,34.0,38.121212121212125,9,2,0,0.2,20.8,8.0,14.4,79.8,2.2
2022-05-07,passo fundo,26,27.0,42.07692307692308,2,2,0,0.0,21.2,9.4,15.3,83.7,2.5
2022-05-08,passo fundo,23,27.0,34.91304347826087,5,0,1,0.2,20.0,8.8,14.4,76.7,3.2
2022-05-09,passo fundo,26,28.0,35.07692307692308,2,0,0,0.0,21.3,10.0,15.65,77.8,2.9
2022-05-10,passo fundo,26,29.0,42.96153846153846,5,1,0,0.0,17.7,12.5,15.1,92.0,2.5
2022-05-11,passo fundo,32,33.0,35.3125,6,1,0,4.0,18.5,13.2,15.85,90.5,2.0
2022-05-12,passo fundo,35,36.0,38.285714285714285,7,0,0,0.0,18.8,9.7,14.25,81.8,1.6
2022-05-13,passo fundo,46,53.0,38.130434782608695,6,2,0,0.0,21.9,8.2,15.049999999999999,80.1,2.5
2022-05-14,passo fundo,32,39.0,36.5625,6,2,0,0.0,17.0,11.8,14.4,91.6,2.8
2022-05-15,passo fundo,27,28.0,36.333333333333336,4,1,0,17.2,16.7,14.0,15.35,94.7,2.0
2022-05-16,passo fundo,38,40.0,41.5,10,1,0,1.2,13.2,6.1,9.649999999999999,78.9,3.4
2022-05-17,passo fundo,28,30.0,40.857142857142854,4,3,0,1.2,8.9,5.8,7.35,83.8,4.8
2022-05-18,passo fundo,17,18.0,47.88235294117647,1,0,0,11.2,12.7,5.0,8.85,96.6,5.3
2022-05-19,passo fundo,27,30.0,42.888888888888886,3,3,0,5.2,13.9,7.6,10.75,87.7,2.1
2022-05-20,passo fundo,33,35.0,41.84848484848485,4,1,1,0.2,15.6,3.5,9.55,79.8,2.0
2022-05-21,passo fundo,27,29.0,37.851851851851855,6,1,0,0.0,17.5,5.9,11.7,75.0,2.6
2022-05-22,passo fundo,26,31.0,40.34615384615385,3,2,0,0.0,18.0,6.8,12.4,78.3,2.3
2022-05-23,passo fundo,37,37.0,37.7027027027027,9,1,0,0.0,21.1,9.0,15.05,74.3,2.4
2022-05-24,passo fundo,33,37.0,41.666666666666664,2,2,0,0.0,23.7,10.1,16.9,72.9,3.6
2022-05-25,passo fundo,30,31.0,43.56666666666667,5,1,0,0.0,25.5,12.0,18.75,69.3,3.8
2022-05-26,passo fundo,29,29.0,35.10344827586207,4,2,1,13.0,19.1,14.3,16.700000000000003,89.7,2.4
2022-05-27,passo fundo,18,27.0,41.44444444444444,4,3,0,23.6,15.3,14.3,14.8,94.7,3.1
2022-05-28,passo fundo,26,33.0,36.07692307692308,1,4,2,28.8,17.0,12.8,14.9,96.6,3.4
2022-05-29,passo fundo,20,20.0,40.55,3,0,0,84.8,16.1,14.1,15.100000000000001,97.8,2.2
2022-05-30,passo fundo,36,41.0,35.47222222222222,3,2,0,28.0,14.5,10.2,12.35,92.7,2.1
2022-05-31,passo fundo,21,21.0,43.333333333333336,2,1,0,0.0,12.6,1.2,6.8999999999999995,80.1,1.9
2022-06-01,passo fundo,39,44.0,39.8974358974359,2,0,0,0.0,12.7,4.7,8.7,92.0,2.4
